Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
34,37,6,5,28,31,13,Train/13/00013_00026_00001.png
36,44,6,6,31,38,13,Train/13/00013_00026_00005.png
54,75,6,7,49,69,13,Train/13/00013_00026_00021.png
55,76,6,6,50,70,13,Train/13/00013_00026_00022.png
60,93,5,9,55,85,13,Train/13/00013_00026_00025.png
31,31,6,6,26,26,13,Train/13/00013_00027_00002.png
31,32,5,6,26,27,13,Train/13/00013_00027_00005.png
33,32,6,5,28,27,13,Train/13/00013_00027_00009.png
33,31,5,6,28,26,13,Train/13/00013_00027_00011.png
34,32,6,5,29,27,13,Train/13/00013_00027_00013.png
35,34,5,5,30,29,13,Train/13/00013_00027_00017.png
34,35,5,6,29,30,13,Train/13/00013_00027_00019.png
48,46,6,6,43,41,13,Train/13/00013_00028_00001.png
48,46,6,6,43,41,13,Train/13/00013_00028_00004.png
49,45,6,5,44,40,13,Train/13/00013_00028_00011.png
48,45,5,5,43,40,13,Train/13/00013_00028_00012.png
48,45,5,5,43,40,13,Train/13/00013_00028_00013.png
49,45,6,5,44,40,13,Train/13/00013_00028_00015.png
48,45,5,5,43,40,13,Train/13/00013_00028_00016.png
50,46,6,5,44,40,13,Train/13/00013_00028_00023.png
50,47,6,6,45,42,13,Train/13/00013_00028_00024.png
50,48,5,6,44,42,13,Train/13/00013_00028_00027.png
50,47,5,5,45,42,13,Train/13/00013_00028_00029.png
29,30,5,6,24,25,13,Train/13/00013_00029_00000.png
32,32,5,6,27,26,13,Train/13/00013_00029_00005.png
34,33,5,5,29,28,13,Train/13/00013_00029_00009.png
38,37,5,6,33,31,13,Train/13/00013_00029_00014.png
43,40,6,6,38,35,13,Train/13/00013_00029_00017.png
44,41,6,6,38,35,13,Train/13/00013_00029_00018.png
42,40,5,5,37,35,13,Train/13/00013_00029_00019.png
44,40,6,6,39,35,13,Train/13/00013_00029_00020.png
45,42,5,6,40,37,13,Train/13/00013_00029_00022.png
50,46,6,6,45,41,13,Train/13/00013_00029_00026.png
53,48,6,5,48,43,13,Train/13/00013_00029_00029.png
34,33,6,5,29,28,13,Train/13/00013_00030_00000.png
33,33,5,5,28,28,13,Train/13/00013_00030_00002.png
35,35,5,6,29,30,13,Train/13/00013_00030_00003.png
37,35,5,5,32,30,13,Train/13/00013_00030_00005.png
41,39,5,5,35,33,13,Train/13/00013_00030_00009.png
47,45,5,5,41,39,13,Train/13/00013_00030_00014.png
50,50,5,6,45,45,13,Train/13/00013_00030_00017.png
82,76,8,7,75,70,13,Train/13/00013_00030_00025.png
92,83,9,7,84,76,13,Train/13/00013_00030_00026.png
29,26,5,5,24,21,13,Train/13/00013_00031_00000.png
30,27,6,5,25,22,13,Train/13/00013_00031_00002.png
30,29,5,5,25,24,13,Train/13/00013_00031_00005.png
32,30,6,6,27,25,13,Train/13/00013_00031_00007.png
32,30,5,5,27,25,13,Train/13/00013_00031_00009.png
37,34,6,6,32,29,13,Train/13/00013_00031_00015.png
41,39,5,6,36,34,13,Train/13/00013_00031_00019.png
44,38,6,5,39,33,13,Train/13/00013_00031_00020.png
50,44,6,6,45,39,13,Train/13/00013_00031_00024.png
57,52,5,6,52,47,13,Train/13/00013_00031_00028.png
33,31,6,6,28,26,13,Train/13/00013_00032_00000.png
38,35,6,5,33,29,13,Train/13/00013_00032_00004.png
51,41,6,6,45,36,13,Train/13/00013_00032_00012.png
52,43,6,6,47,38,13,Train/13/00013_00032_00013.png
57,47,5,6,52,42,13,Train/13/00013_00032_00015.png
85,63,8,6,78,57,13,Train/13/00013_00032_00022.png
115,85,10,7,105,78,13,Train/13/00013_00032_00025.png
146,108,13,9,134,99,13,Train/13/00013_00032_00027.png
207,146,17,12,190,133,13,Train/13/00013_00032_00029.png
34,30,6,6,29,25,13,Train/13/00013_00033_00001.png
34,32,5,6,29,27,13,Train/13/00013_00033_00004.png
37,35,6,6,32,30,13,Train/13/00013_00033_00006.png
45,39,5,5,40,34,13,Train/13/00013_00033_00011.png
49,42,6,5,44,36,13,Train/13/00013_00033_00013.png
51,49,5,6,46,44,13,Train/13/00013_00033_00016.png
36,34,6,6,31,29,13,Train/13/00013_00034_00005.png
36,35,6,6,31,29,13,Train/13/00013_00034_00007.png
39,37,6,6,33,31,13,Train/13/00013_00034_00010.png
42,39,5,5,36,34,13,Train/13/00013_00034_00018.png
43,40,6,5,38,35,13,Train/13/00013_00034_00019.png
48,46,6,6,42,40,13,Train/13/00013_00034_00024.png
48,45,5,5,42,40,13,Train/13/00013_00034_00025.png
50,48,6,6,45,43,13,Train/13/00013_00034_00027.png
43,47,6,5,38,42,13,Train/13/00013_00035_00003.png
45,51,6,5,40,46,13,Train/13/00013_00035_00006.png
47,54,5,5,42,49,13,Train/13/00013_00035_00007.png
48,55,5,5,43,50,13,Train/13/00013_00035_00008.png
68,74,6,6,62,68,13,Train/13/00013_00035_00016.png
146,142,13,12,134,130,13,Train/13/00013_00035_00027.png
42,41,5,6,37,36,13,Train/13/00013_00036_00014.png
46,44,6,5,41,39,13,Train/13/00013_00036_00019.png
55,54,5,5,50,49,13,Train/13/00013_00036_00022.png
82,71,8,6,75,65,13,Train/13/00013_00036_00026.png
85,81,7,8,78,74,13,Train/13/00013_00036_00027.png
117,105,10,10,107,96,13,Train/13/00013_00036_00029.png
35,35,5,5,30,30,13,Train/13/00013_00037_00001.png
35,35,5,5,30,30,13,Train/13/00013_00037_00002.png
42,42,6,6,37,37,13,Train/13/00013_00037_00008.png
46,45,6,5,41,40,13,Train/13/00013_00037_00013.png
45,45,5,5,40,40,13,Train/13/00013_00037_00015.png
68,67,7,6,62,61,13,Train/13/00013_00037_00021.png
107,107,9,9,98,98,13,Train/13/00013_00037_00026.png
121,122,10,11,111,112,13,Train/13/00013_00037_00027.png
143,143,12,12,131,131,13,Train/13/00013_00037_00028.png
39,36,6,6,34,31,13,Train/13/00013_00038_00002.png
41,39,6,6,36,34,13,Train/13/00013_00038_00006.png
41,39,6,5,36,34,13,Train/13/00013_00038_00008.png
81,73,7,6,74,67,13,Train/13/00013_00038_00023.png
105,96,9,9,96,88,13,Train/13/00013_00038_00026.png
29,28,5,6,24,23,13,Train/13/00013_00039_00000.png
35,31,5,5,30,26,13,Train/13/00013_00039_00005.png
36,31,6,5,31,26,13,Train/13/00013_00039_00008.png
37,34,5,6,32,29,13,Train/13/00013_00039_00011.png
56,51,5,6,51,46,13,Train/13/00013_00039_00022.png
58,52,5,5,53,47,13,Train/13/00013_00039_00023.png
35,33,6,6,30,28,13,Train/13/00013_00040_00004.png
37,35,5,5,32,30,13,Train/13/00013_00040_00006.png
38,36,6,6,33,31,13,Train/13/00013_00040_00007.png
52,46,6,5,47,41,13,Train/13/00013_00040_00017.png
63,57,5,5,58,52,13,Train/13/00013_00041_00007.png
64,58,5,5,59,53,13,Train/13/00013_00041_00009.png
69,60,6,5,63,55,13,Train/13/00013_00041_00014.png
70,61,7,5,64,56,13,Train/13/00013_00041_00016.png
71,63,7,6,65,58,13,Train/13/00013_00041_00019.png
72,62,7,5,66,57,13,Train/13/00013_00041_00021.png
75,64,7,5,69,59,13,Train/13/00013_00041_00024.png
77,64,7,5,71,59,13,Train/13/00013_00041_00029.png
35,31,5,5,30,26,13,Train/13/00013_00042_00000.png
38,33,6,6,33,28,13,Train/13/00013_00042_00002.png
37,33,5,6,32,28,13,Train/13/00013_00042_00004.png
50,44,6,6,45,39,13,Train/13/00013_00042_00015.png
54,47,5,5,49,42,13,Train/13/00013_00042_00018.png
62,51,5,5,57,46,13,Train/13/00013_00042_00021.png
62,54,5,6,57,49,13,Train/13/00013_00042_00022.png
68,56,7,5,62,51,13,Train/13/00013_00042_00026.png
68,57,7,6,62,52,13,Train/13/00013_00042_00028.png
69,57,6,5,63,52,13,Train/13/00013_00042_00029.png
39,37,6,6,34,32,13,Train/13/00013_00043_00001.png
39,37,6,6,34,32,13,Train/13/00013_00043_00004.png
43,42,5,6,38,37,13,Train/13/00013_00043_00009.png
47,44,6,6,42,39,13,Train/13/00013_00043_00012.png
71,61,7,5,65,56,13,Train/13/00013_00043_00024.png
93,85,9,8,85,78,13,Train/13/00013_00043_00029.png
39,36,5,5,34,31,13,Train/13/00013_00044_00000.png
40,38,5,6,35,33,13,Train/13/00013_00044_00001.png
43,40,6,6,38,35,13,Train/13/00013_00044_00002.png
43,41,5,5,38,36,13,Train/13/00013_00044_00005.png
47,42,5,6,42,37,13,Train/13/00013_00044_00010.png
48,44,5,6,43,39,13,Train/13/00013_00044_00011.png
51,46,5,6,46,41,13,Train/13/00013_00044_00014.png
71,71,7,7,65,65,13,Train/13/00013_00045_00000.png
71,71,7,7,65,65,13,Train/13/00013_00045_00001.png
74,74,6,6,68,68,13,Train/13/00013_00045_00003.png
83,82,8,7,76,75,13,Train/13/00013_00045_00011.png
95,95,9,9,87,87,13,Train/13/00013_00045_00015.png
154,154,13,13,141,141,13,Train/13/00013_00045_00028.png
47,48,5,6,42,43,13,Train/13/00013_00046_00013.png
48,50,5,6,43,45,13,Train/13/00013_00046_00015.png
54,55,5,6,49,50,13,Train/13/00013_00046_00017.png
63,62,6,6,58,57,13,Train/13/00013_00046_00021.png
75,71,7,6,69,65,13,Train/13/00013_00046_00023.png
84,80,8,7,77,73,13,Train/13/00013_00046_00025.png
89,84,8,7,82,77,13,Train/13/00013_00046_00026.png
96,92,8,8,88,84,13,Train/13/00013_00046_00027.png
117,106,11,10,107,97,13,Train/13/00013_00046_00029.png
58,52,6,6,53,47,13,Train/13/00013_00047_00000.png
61,53,5,5,56,48,13,Train/13/00013_00047_00002.png
61,53,5,5,56,48,13,Train/13/00013_00047_00003.png
62,56,5,6,57,51,13,Train/13/00013_00047_00006.png
63,57,6,5,58,52,13,Train/13/00013_00047_00007.png
68,59,7,5,62,54,13,Train/13/00013_00047_00009.png
74,62,7,5,68,57,13,Train/13/00013_00047_00011.png
74,63,7,6,68,58,13,Train/13/00013_00047_00012.png
81,70,7,6,74,64,13,Train/13/00013_00047_00015.png
93,80,8,7,85,73,13,Train/13/00013_00047_00020.png
94,81,8,7,86,74,13,Train/13/00013_00047_00021.png
98,86,8,7,90,79,13,Train/13/00013_00047_00023.png
116,101,10,9,106,93,13,Train/13/00013_00047_00026.png
49,45,6,5,44,40,13,Train/13/00013_00048_00002.png
49,46,5,6,43,41,13,Train/13/00013_00048_00003.png
50,45,6,5,45,40,13,Train/13/00013_00048_00004.png
53,50,5,5,48,44,13,Train/13/00013_00048_00006.png
53,50,5,5,48,44,13,Train/13/00013_00048_00007.png
60,57,5,5,55,51,13,Train/13/00013_00048_00012.png
69,63,6,6,63,58,13,Train/13/00013_00048_00015.png
72,64,7,5,66,59,13,Train/13/00013_00048_00016.png
77,71,7,6,71,65,13,Train/13/00013_00048_00018.png
86,82,8,8,79,74,13,Train/13/00013_00048_00023.png
35,32,5,6,30,26,13,Train/13/00013_00049_00007.png
38,32,6,5,33,27,13,Train/13/00013_00049_00009.png
43,38,6,6,38,33,13,Train/13/00013_00049_00013.png
43,39,6,6,38,34,13,Train/13/00013_00049_00014.png
116,99,11,8,106,91,13,Train/13/00013_00049_00027.png
26,28,6,6,21,23,13,Train/13/00013_00050_00000.png
27,28,6,6,21,23,13,Train/13/00013_00050_00004.png
27,28,6,5,22,23,13,Train/13/00013_00050_00005.png
30,30,6,5,25,25,13,Train/13/00013_00050_00008.png
64,67,5,6,59,61,13,Train/13/00013_00050_00021.png
75,75,7,6,69,69,13,Train/13/00013_00050_00023.png
99,104,8,10,91,95,13,Train/13/00013_00050_00028.png
32,30,6,6,27,25,13,Train/13/00013_00051_00000.png
32,30,5,5,27,25,13,Train/13/00013_00051_00002.png
35,31,5,6,30,26,13,Train/13/00013_00051_00004.png
35,30,6,5,30,25,13,Train/13/00013_00051_00006.png
43,40,6,5,38,35,13,Train/13/00013_00051_00013.png
45,42,6,6,40,37,13,Train/13/00013_00051_00014.png
82,75,7,7,75,69,13,Train/13/00013_00051_00025.png
99,93,8,8,91,85,13,Train/13/00013_00051_00027.png
108,99,10,8,99,91,13,Train/13/00013_00051_00028.png
116,105,11,9,106,96,13,Train/13/00013_00051_00029.png
32,30,6,6,26,25,13,Train/13/00013_00052_00004.png
31,29,5,5,26,24,13,Train/13/00013_00052_00005.png
36,32,6,5,31,26,13,Train/13/00013_00052_00009.png
37,34,5,6,32,29,13,Train/13/00013_00052_00010.png
38,33,6,5,33,28,13,Train/13/00013_00052_00011.png
47,41,6,5,42,36,13,Train/13/00013_00052_00016.png
38,39,5,6,32,33,13,Train/13/00013_00053_00001.png
39,40,5,6,34,35,13,Train/13/00013_00053_00003.png
45,43,6,6,40,38,13,Train/13/00013_00053_00005.png
50,49,5,6,45,44,13,Train/13/00013_00053_00011.png
68,60,7,6,62,55,13,Train/13/00013_00053_00016.png
72,63,7,6,65,58,13,Train/13/00013_00053_00017.png
92,83,8,7,84,76,13,Train/13/00013_00053_00022.png
98,89,8,7,90,81,13,Train/13/00013_00053_00023.png
115,105,10,10,105,96,13,Train/13/00013_00053_00026.png
63,58,5,6,58,53,13,Train/13/00013_00054_00000.png
65,61,6,6,60,56,13,Train/13/00013_00054_00002.png
70,63,7,6,64,58,13,Train/13/00013_00054_00004.png
75,71,7,7,68,65,13,Train/13/00013_00054_00006.png
76,74,6,7,70,68,13,Train/13/00013_00054_00008.png
81,75,7,6,74,69,13,Train/13/00013_00054_00010.png
99,93,9,8,90,85,13,Train/13/00013_00054_00016.png
172,161,14,14,157,148,13,Train/13/00013_00054_00029.png
42,40,5,5,37,35,13,Train/13/00013_00055_00001.png
45,42,5,6,40,37,13,Train/13/00013_00055_00011.png
48,43,6,5,43,38,13,Train/13/00013_00055_00014.png
50,46,6,5,45,41,13,Train/13/00013_00055_00016.png
69,60,6,5,63,55,13,Train/13/00013_00055_00022.png
75,68,7,6,69,62,13,Train/13/00013_00055_00023.png
165,144,14,13,151,132,13,Train/13/00013_00055_00029.png
48,45,6,6,43,40,13,Train/13/00013_00056_00001.png
48,45,5,5,43,40,13,Train/13/00013_00056_00003.png
49,47,5,6,44,42,13,Train/13/00013_00056_00004.png
50,48,5,5,45,43,13,Train/13/00013_00056_00005.png
53,51,5,6,47,46,13,Train/13/00013_00056_00011.png
55,52,5,5,50,47,13,Train/13/00013_00056_00014.png
69,60,7,5,62,55,13,Train/13/00013_00056_00026.png
97,87,9,8,89,80,13,Train/13/00013_00057_00014.png
117,104,11,9,106,95,13,Train/13/00013_00057_00020.png
118,107,11,10,108,98,13,Train/13/00013_00057_00021.png
122,109,11,9,112,100,13,Train/13/00013_00057_00022.png
27,25,6,5,22,20,13,Train/13/00013_00058_00000.png
27,27,5,5,22,21,13,Train/13/00013_00058_00001.png
29,27,6,5,24,22,13,Train/13/00013_00058_00002.png
30,28,6,5,25,23,13,Train/13/00013_00058_00006.png
33,32,6,5,28,27,13,Train/13/00013_00058_00009.png
37,38,5,6,32,33,13,Train/13/00013_00058_00014.png
39,38,6,5,34,33,13,Train/13/00013_00058_00015.png
39,38,6,5,34,33,13,Train/13/00013_00058_00016.png
39,39,5,5,34,34,13,Train/13/00013_00058_00017.png
43,48,5,5,38,42,13,Train/13/00013_00058_00024.png
87,81,7,7,80,74,13,Train/13/00013_00059_00000.png
92,85,8,8,84,78,13,Train/13/00013_00059_00005.png
93,85,8,7,85,78,13,Train/13/00013_00059_00009.png
94,87,8,8,85,79,13,Train/13/00013_00059_00010.png
96,87,9,7,88,80,13,Train/13/00013_00059_00014.png
96,89,9,8,88,81,13,Train/13/00013_00059_00019.png
40,37,5,6,35,32,13,Train/13/00013_00060_00005.png
42,38,6,6,37,33,13,Train/13/00013_00060_00006.png
42,39,5,5,37,33,13,Train/13/00013_00060_00007.png
44,40,5,6,39,35,13,Train/13/00013_00060_00008.png
47,41,6,6,41,36,13,Train/13/00013_00060_00009.png
46,43,5,6,41,37,13,Train/13/00013_00060_00010.png
47,43,5,6,42,38,13,Train/13/00013_00060_00011.png
58,52,5,5,53,47,13,Train/13/00013_00060_00017.png
68,63,6,6,62,58,13,Train/13/00013_00060_00020.png
83,75,8,7,76,68,13,Train/13/00013_00060_00023.png
46,43,5,6,40,37,13,Train/13/00013_00061_00002.png
57,53,5,5,52,48,13,Train/13/00013_00061_00009.png
60,57,6,6,55,51,13,Train/13/00013_00061_00010.png
64,62,5,6,59,57,13,Train/13/00013_00061_00014.png
71,68,7,7,65,62,13,Train/13/00013_00061_00015.png
85,82,7,8,78,74,13,Train/13/00013_00061_00019.png
89,83,8,7,81,75,13,Train/13/00013_00061_00020.png
100,95,8,9,92,86,13,Train/13/00013_00061_00022.png
124,117,10,11,114,107,13,Train/13/00013_00061_00026.png
31,31,5,5,26,26,13,Train/13/00013_00062_00002.png
33,33,5,5,28,28,13,Train/13/00013_00062_00004.png
36,35,6,6,31,30,13,Train/13/00013_00062_00007.png
38,38,5,6,33,33,13,Train/13/00013_00062_00009.png
63,57,6,6,58,52,13,Train/13/00013_00062_00019.png
84,76,8,7,77,70,13,Train/13/00013_00062_00023.png
94,83,9,7,86,76,13,Train/13/00013_00062_00024.png
108,97,10,9,99,89,13,Train/13/00013_00062_00026.png
132,122,11,11,121,112,13,Train/13/00013_00062_00028.png
31,31,5,6,26,26,13,Train/13/00013_00063_00003.png
39,36,6,5,34,31,13,Train/13/00013_00063_00012.png
42,40,5,6,37,35,13,Train/13/00013_00063_00015.png
44,42,5,6,39,37,13,Train/13/00013_00063_00016.png
47,44,6,6,42,39,13,Train/13/00013_00063_00017.png
47,46,5,5,42,41,13,Train/13/00013_00063_00019.png
61,57,6,6,56,52,13,Train/13/00013_00063_00023.png
86,79,7,7,79,72,13,Train/13/00013_00063_00027.png
100,92,8,8,92,84,13,Train/13/00013_00063_00028.png
106,97,9,9,97,89,13,Train/13/00013_00063_00029.png
27,28,5,6,22,23,13,Train/13/00013_00064_00004.png
30,30,5,5,25,25,13,Train/13/00013_00064_00008.png
31,31,6,6,26,26,13,Train/13/00013_00064_00012.png
32,33,5,6,27,28,13,Train/13/00013_00064_00015.png
35,35,6,6,30,30,13,Train/13/00013_00064_00018.png
35,34,6,5,30,29,13,Train/13/00013_00064_00020.png
34,35,5,6,29,30,13,Train/13/00013_00064_00022.png
37,37,6,6,32,32,13,Train/13/00013_00064_00025.png
39,38,6,5,34,33,13,Train/13/00013_00064_00026.png
40,41,5,6,35,36,13,Train/13/00013_00064_00028.png
35,31,6,6,30,26,13,Train/13/00013_00065_00003.png
47,42,5,5,42,37,13,Train/13/00013_00065_00014.png
53,48,6,6,48,43,13,Train/13/00013_00065_00017.png
58,51,6,5,53,46,13,Train/13/00013_00065_00019.png
75,68,6,6,69,62,13,Train/13/00013_00065_00024.png
33,31,6,5,28,26,13,Train/13/00013_00066_00000.png
41,37,6,5,36,32,13,Train/13/00013_00066_00014.png
51,48,5,5,46,43,13,Train/13/00013_00066_00021.png
71,63,7,6,65,58,13,Train/13/00013_00066_00025.png
91,81,8,8,83,74,13,Train/13/00013_00066_00027.png
105,93,10,8,96,85,13,Train/13/00013_00066_00028.png
36,33,6,5,31,28,13,Train/13/00013_00067_00002.png
36,33,5,5,31,28,13,Train/13/00013_00067_00004.png
38,36,6,5,33,31,13,Train/13/00013_00067_00011.png
67,61,6,5,61,56,13,Train/13/00013_00067_00024.png
71,63,6,5,65,58,13,Train/13/00013_00067_00025.png
55,49,5,6,50,44,13,Train/13/00013_00068_00001.png
55,49,5,6,50,44,13,Train/13/00013_00068_00004.png
63,53,6,5,58,48,13,Train/13/00013_00068_00007.png
68,53,6,5,62,48,13,Train/13/00013_00068_00009.png
68,52,7,5,62,47,13,Train/13/00013_00068_00010.png
76,58,7,5,70,53,13,Train/13/00013_00068_00014.png
121,96,10,9,111,88,13,Train/13/00013_00068_00023.png
37,36,6,5,32,31,13,Train/13/00013_00069_00011.png
40,39,6,5,35,34,13,Train/13/00013_00069_00015.png
43,43,6,6,38,38,13,Train/13/00013_00069_00018.png
61,61,5,5,56,56,13,Train/13/00013_00069_00025.png
70,71,6,7,64,65,13,Train/13/00013_00069_00026.png
75,75,7,7,69,69,13,Train/13/00013_00069_00027.png
70,64,6,5,64,59,13,Train/13/00013_00070_00003.png
72,68,7,7,66,62,13,Train/13/00013_00070_00004.png
79,75,7,7,72,69,13,Train/13/00013_00070_00007.png
109,99,9,9,100,91,13,Train/13/00013_00070_00017.png
113,101,10,9,104,93,13,Train/13/00013_00070_00018.png
116,105,10,10,106,96,13,Train/13/00013_00070_00019.png
131,117,11,10,120,107,13,Train/13/00013_00070_00023.png
37,35,5,5,31,30,13,Train/13/00013_00071_00002.png
36,34,5,5,31,29,13,Train/13/00013_00071_00004.png
40,38,6,6,34,33,13,Train/13/00013_00071_00008.png
42,39,6,5,37,34,13,Train/13/00013_00071_00011.png
42,42,5,6,37,36,13,Train/13/00013_00071_00012.png
46,44,6,6,41,39,13,Train/13/00013_00071_00014.png
47,46,5,6,42,41,13,Train/13/00013_00071_00016.png
54,52,5,6,49,47,13,Train/13/00013_00071_00021.png
55,52,5,5,50,47,13,Train/13/00013_00071_00022.png
62,61,5,6,57,55,13,Train/13/00013_00071_00027.png
69,63,7,6,63,58,13,Train/13/00013_00071_00028.png
52,51,6,6,47,46,14,Train/14/00014_00000_00005.png
56,56,6,6,51,51,14,Train/14/00014_00000_00008.png
57,56,6,5,52,51,14,Train/14/00014_00000_00009.png
60,60,6,6,55,55,14,Train/14/00014_00000_00011.png
172,171,14,15,158,157,14,Train/14/00014_00000_00029.png
38,38,6,5,33,32,14,Train/14/00014_00001_00007.png
55,55,5,5,50,50,14,Train/14/00014_00001_00015.png
87,87,8,7,80,80,14,Train/14/00014_00001_00021.png
108,110,9,10,98,101,14,Train/14/00014_00001_00023.png
159,157,14,14,146,144,14,Train/14/00014_00001_00027.png
33,33,6,5,27,27,14,Train/14/00014_00002_00002.png
57,57,6,6,51,51,14,Train/14/00014_00002_00022.png
59,59,5,5,54,54,14,Train/14/00014_00002_00024.png
77,76,7,6,71,70,14,Train/14/00014_00002_00029.png
54,54,6,6,48,48,14,Train/14/00014_00003_00010.png
56,57,5,5,51,52,14,Train/14/00014_00003_00012.png
61,63,6,6,56,58,14,Train/14/00014_00003_00014.png
72,73,7,6,66,67,14,Train/14/00014_00003_00018.png
129,125,11,11,118,114,14,Train/14/00014_00003_00026.png
144,140,12,12,132,127,14,Train/14/00014_00003_00027.png
159,153,14,14,145,140,14,Train/14/00014_00003_00028.png
176,169,15,14,161,155,14,Train/14/00014_00003_00029.png
41,43,5,6,36,37,14,Train/14/00014_00004_00007.png
44,43,6,5,39,38,14,Train/14/00014_00004_00008.png
69,70,6,6,63,64,14,Train/14/00014_00004_00019.png
94,97,8,9,86,89,14,Train/14/00014_00004_00023.png
168,167,15,14,154,153,14,Train/14/00014_00004_00028.png
194,193,16,17,178,177,14,Train/14/00014_00004_00029.png
52,53,5,6,47,48,14,Train/14/00014_00005_00001.png
55,55,6,6,50,50,14,Train/14/00014_00005_00009.png
55,56,5,6,50,51,14,Train/14/00014_00005_00011.png
61,60,6,5,55,54,14,Train/14/00014_00005_00018.png
85,86,7,8,78,79,14,Train/14/00014_00005_00029.png
33,34,5,5,28,29,14,Train/14/00014_00006_00004.png
34,35,6,5,29,29,14,Train/14/00014_00006_00005.png
40,40,6,6,35,34,14,Train/14/00014_00006_00010.png
45,46,6,6,40,40,14,Train/14/00014_00006_00014.png
60,59,6,5,54,54,14,Train/14/00014_00006_00020.png
61,62,5,5,56,57,14,Train/14/00014_00006_00021.png
68,67,7,6,62,61,14,Train/14/00014_00006_00022.png
76,80,6,7,69,73,14,Train/14/00014_00006_00024.png
119,134,10,12,109,122,14,Train/14/00014_00006_00029.png
39,38,6,5,34,33,14,Train/14/00014_00007_00006.png
48,48,5,6,43,43,14,Train/14/00014_00007_00012.png
56,55,5,5,51,50,14,Train/14/00014_00007_00015.png
82,80,7,8,75,73,14,Train/14/00014_00007_00020.png
134,130,11,11,123,119,14,Train/14/00014_00007_00027.png
31,34,6,5,26,29,14,Train/14/00014_00008_00002.png
35,38,6,6,30,33,14,Train/14/00014_00008_00005.png
43,49,5,5,38,44,14,Train/14/00014_00008_00014.png
50,60,5,5,45,55,14,Train/14/00014_00008_00019.png
55,64,5,6,50,59,14,Train/14/00014_00008_00021.png
56,68,5,6,51,62,14,Train/14/00014_00008_00022.png
28,30,5,5,23,25,14,Train/14/00014_00009_00002.png
31,32,5,5,25,27,14,Train/14/00014_00009_00005.png
39,40,6,6,34,35,14,Train/14/00014_00009_00011.png
39,40,6,6,34,35,14,Train/14/00014_00009_00012.png
43,46,5,5,37,41,14,Train/14/00014_00009_00015.png
49,51,5,5,43,46,14,Train/14/00014_00009_00018.png
56,58,6,6,51,53,14,Train/14/00014_00009_00020.png
63,64,5,5,58,59,14,Train/14/00014_00009_00022.png
84,83,8,7,77,76,14,Train/14/00014_00009_00025.png
120,118,11,11,110,108,14,Train/14/00014_00009_00028.png
140,134,13,11,128,123,14,Train/14/00014_00009_00029.png
56,64,5,5,51,59,14,Train/14/00014_00010_00000.png
57,67,5,6,52,61,14,Train/14/00014_00010_00002.png
64,74,6,6,59,68,14,Train/14/00014_00010_00008.png
71,81,7,8,65,74,14,Train/14/00014_00010_00011.png
92,101,9,9,84,93,14,Train/14/00014_00010_00020.png
144,156,12,14,132,143,14,Train/14/00014_00010_00027.png
43,43,6,6,38,38,14,Train/14/00014_00011_00000.png
43,42,6,5,38,37,14,Train/14/00014_00011_00001.png
42,42,5,5,37,37,14,Train/14/00014_00011_00003.png
